sg_uf;nm_municipio;cd_cargo;ds_cargo;nr_candidato;nm_candidato;nm_urna_candidato;sg_partido;ds_composicao_coligacao;nr_turno;ds_sit_totalizacao;dt_ult_totalizacao;sg_ue;sq_candidato;nm_tipo_destinacao_votos;sq_eleicao_divulga;pc_votos_validos;qt_votos_nom_validos;qt_votos_concorrentes
RJ;ARARUAMA;13;Vereador;36036;PAULO GILVANEO CORDEIRO DE ARAUJO;GILVANE DOS TECLADOS;PTC;PMDB / PSDC / PRTB / PTC / PSD;1;Suplente;2012-10-07 19:29:28;58033;190000021800;;1699;;82;
RJ;ARARUAMA;13;Vereador;70171;RODRIGO ARAUJO PINHEIRO;RODRIGO PEÃO;PT do B;DEM / PT do B;1;Suplente;2012-10-07 19:29:28;58033;190000005104;;1699;;81;
RJ;ARARUAMA;13;Vereador;65555;HUMBERTO RODRIGUES DE REZENDE;HUMBERTO + SAUDE;PC do B;PDT / PTB / PV / PSDB / PC do B;1;Suplente;2012-10-07 19:29:28;58033;190000010814;;1699;;81;
RJ;ARARUAMA;13;Vereador;36360;CARLOS ROBERTO DA SILVA;CACAU;PTC;PMDB / PSDC / PRTB / PTC / PSD;1;Suplente;2012-10-07 19:29:28;58033;190000021778;;1699;;80;
RJ;ARARUAMA;13;Vereador;13523;ANA PAULA RODRIGUES DE SOUZA;ANA PAULA;PT;PRB / PT;1;Suplente;2012-10-07 19:29:28;58033;190000022572;;1699;;79;
RJ;ARARUAMA;13;Vereador;43431;ELIZABETE MARGOT BARREIRO;MARGOT;PV;PDT / PTB / PV / PSDB / PC do B;1;Suplente;2012-10-07 19:29:28;58033;190000010810;;1699;;77;
RJ;ARARUAMA;13;Vereador;12000;WALLEX GONÇALVES VIEIRA;WALLEX GONÇALVES;PDT;PDT / PTB / PV / PSDB / PC do B;1;Suplente;2012-10-07 19:29:28;58033;190000010834;;1699;;72;
RJ;ARARUAMA;13;Vereador;40444;GENESIO AMARAL RAMOS FILHO;GENESIO AMARAL DO EXPERIMENTA;PSB;PSC / PSB;1;Suplente;2012-10-07 19:29:28;58033;190000021879;;1699;;71;
RJ;ARARUAMA;13;Vereador;70333;VOLNEI MULLER;VOLNEI MULLER;PT do B;DEM / PT do B;1;Suplente;2012-10-07 19:29:28;58033;190000005110;;1699;;70;
RJ;ARARUAMA;13;Vereador;11100;LUIZ ANTONIO DA SILVA COELHO;NEI;PP;PP / PRP;1;Suplente;2012-10-07 19:29:28;58033;190000022816;;1699;;69;
RJ;ARARUAMA;13;Vereador;36123;JOSE CARLOS SOARES DE OLIVEIRA;ZÉ DO LAVA JATO;PTC;PMDB / PSDC / PRTB / PTC / PSD;1;Suplente;2012-10-07 19:29:28;58033;190000021786;;1699;;69;
RJ;ARARUAMA;13;Vereador;11567;CARLOS ANTONIO DOS SANTOS SILVA;CARLINHO DA AMBULÂNCIA;PP;PP / PRP;1;Suplente;2012-10-07 19:29:28;58033;190000022804;;1699;;67;
RJ;ARARUAMA;13;Vereador;36611;RENÊ FLORENTINO GOMES;NEY PESCADOR;PTC;PMDB / PSDC / PRTB / PTC / PSD;1;Suplente;2012-10-07 19:29:28;58033;190000021801;;1699;;66;
RJ;ARARUAMA;13;Vereador;43333;ESTER DA CONCEICAO FERNANDES;ESTER MANINHA;PV;PDT / PTB / PV / PSDB / PC do B;1;Suplente;2012-10-07 19:29:28;58033;190000010811;;1699;;65;
RJ;ARARUAMA;13;Vereador;44654;JONAS NUNES FILHO;JONAS DO TÁXI;PRP;PP / PRP;1;Suplente;2012-10-07 19:29:28;58033;190000022810;;1699;;64;
RJ;ARARUAMA;13;Vereador;22111;FABIO SIDNEY DE BRAGANÇA COELHO;FABIO BRAGANÇA;PR;PR / PPS / PHS;1;Suplente;2012-10-07 19:29:28;58033;190000003650;;1699;;63;
RJ;ARARUAMA;13;Vereador;25023;HELIO PEREIRA DA COSTA;HELINHO;DEM;DEM / PT do B;1;Suplente;2012-10-07 19:29:28;58033;190000005088;;1699;;63;
RJ;ARARUAMA;13;Vereador;22143;ROSIMARY CAMERINO PIRES DOS SANTOS;PASTORA ROSE CAMERINO;PR;PR / PPS / PHS;1;Suplente;2012-10-07 19:29:28;58033;190000003667;;1699;;62;
RJ;ARARUAMA;13;Vereador;13100;MARCIO ASSIS DA SILVA ALVES;MARCIO PINTOR;PT;PRB / PT;1;Suplente;2012-10-07 19:29:28;58033;190000022591;;1699;;62;
RJ;ARARUAMA;13;Vereador;11111;LEANDRO LOPES ISAAC;LEANDRINHO;PP;PP / PRP;1;Suplente;2012-10-07 19:29:28;58033;190000022815;;1699;;61;
RJ;ARARUAMA;13;Vereador;25235;JOÃO COUTINHO DE OLIVEIRA;JOÃO BIGODE;DEM;DEM / PT do B;1;Suplente;2012-10-07 19:29:28;58033;190000005094;;1699;;60;
RJ;ARARUAMA;13;Vereador;36133;ROZANGELA MENEZES DE LIMA;ROSANGELA DA PEDREIRA;PTC;PMDB / PSDC / PRTB / PTC / PSD;1;Suplente;2012-10-07 19:29:28;58033;190000021805;;1699;;54;
RJ;ARARUAMA;13;Vereador;11520;ALBERTO DIAS DE OLIVEIRA;BETO DA AMBULÂNCIA;PP;PP / PRP;1;Suplente;2012-10-07 19:29:28;58033;190000022799;;1699;;52;
RJ;ARARUAMA;13;Vereador;17888;JOSELI SIQUEIRA DOS SANTOS;JOSELI DA NATURA;PSL;PSL / PMN;1;Suplente;2012-10-07 19:29:28;58033;190000018958;;1699;;52;
RJ;ARARUAMA;13;Vereador;43043;CHRISTIANO MIRANDA DA SILVA;CHRISTIANO DO BOLAO;PV;PDT / PTB / PV / PSDB / PC do B;1;Suplente;2012-10-07 19:29:28;58033;190000010806;;1699;;49;
RJ;ARARUAMA;13;Vereador;70300;PATRICIA TEIXEIRA TILHE PEREIRA;PROF, PATRICIA TILHE;PT do B;DEM / PT do B;1;Suplente;2012-10-07 19:29:28;58033;190000005102;;1699;;45;
RJ;ARARUAMA;13;Vereador;70323;ANDRE LUIS SOARES DA COSTA;ANDRE DO LAVA JATO;PT do B;DEM / PT do B;1;Suplente;2012-10-07 19:29:28;58033;190000005077;;1699;;45;
RJ;ARARUAMA;13;Vereador;40000;GLAUCIO LYRA DIAS;GLAUCIO CEBOLA;PSB;PSC / PSB;1;Suplente;2012-10-07 19:29:28;58033;190000021881;;1699;;45;
RJ;ARARUAMA;13;Vereador;70232;JOSIVAL MENDONÇA DOS SANTOS;JACONÉ DA VAN;PT do B;DEM / PT do B;1;Suplente;2012-10-07 19:29:28;58033;190000005093;;1699;;43;
RJ;ARARUAMA;13;Vereador;14124;MARIA REGINA ALVES PINHEIRO DE ARAUJO;TIA REGINA DOS BRINQUEDOS;PTB;PDT / PTB / PV / PSDB / PC do B;1;Suplente;2012-10-07 19:29:28;58033;190000010822;;1699;;43;
RJ;ARARUAMA;13;Vereador;13287;NEUSA MARIA FEIJO PEREIRA;NEUSA FEIJÓ;PT;PRB / PT;1;Suplente;2012-10-07 19:29:28;58033;190000022593;;1699;;41;
RJ;ARARUAMA;13;Vereador;36246;PAULO ROBERTO MARQUES FILHO;BAIANO;PTC;PMDB / PSDC / PRTB / PTC / PSD;1;Suplente;2012-10-07 19:29:28;58033;190000021798;;1699;;39;
RJ;ARARUAMA;13;Vereador;43123;CARLOS ROBERTO MOBARAK GOMES;BETO DO TREVO;PV;PDT / PTB / PV / PSDB / PC do B;1;Suplente;2012-10-07 19:29:28;58033;190000010804;;1699;;38;
RJ;ARARUAMA;13;Vereador;36015;ROBSON MACHADO DA ROCHA;ROBSON;PTC;PMDB / PSDC / PRTB / PTC / PSD;1;Suplente;2012-10-07 19:29:28;58033;190000021803;;1699;;38;
RJ;ARARUAMA;13;Vereador;17007;FRANCISCO APOENA DOS SANTOS MEIRELLES;APOENA MEIRELLES;PSL;PSL / PMN;1;Suplente;2012-10-07 19:29:28;58033;190000018953;;1699;;36;
RJ;ARARUAMA;13;Vereador;22009;MARCELO COUTINHO DA CONCEIÇÃO;MARCELO COUTINHO;PR;PR / PPS / PHS;1;Suplente;2012-10-07 19:29:28;58033;190000003657;;1699;;34;
RJ;ARARUAMA;13;Vereador;36370;MARIO DA CONCEIÇÃO SANTOS;MARIO DAS QUENTINHAS;PTC;PMDB / PSDC / PRTB / PTC / PSD;1;Suplente;2012-10-07 19:29:28;58033;190000021796;;1699;;34;
RJ;ARARUAMA;13;Vereador;22348;ROSA MARIA FRANÇA;DOUTORA ROSA;PR;PR / PPS / PHS;1;Suplente;2012-10-07 19:29:28;58033;190000003666;;1699;;33;
RJ;ARARUAMA;13;Vereador;11000;MARCELI MARLY SOUTO TEIXEIRA;PROFª MARCELI;PP;PP / PRP;1;Suplente;2012-10-07 19:29:28;58033;190000022818;;1699;;33;
RJ;ARARUAMA;13;Vereador;15300;EDINEA MARIA MARINHO PEREIRA;NEIA DO MUTIRÃO;PMDB;PMDB / PSDC / PRTB / PTC / PSD;1;Suplente;2012-10-07 19:29:28;58033;190000021781;;1699;;31;
RJ;ARARUAMA;13;Vereador;12777;SAULO NUNES;SAULO NUNES;PDT;PDT / PTB / PV / PSDB / PC do B;1;Suplente;2012-10-07 19:29:28;58033;190000010829;;1699;;29;
RJ;ARARUAMA;13;Vereador;11628;ELIZABETH LESSA DA SILVA;BETH LESSA;PP;PP / PRP;1;Suplente;2012-10-07 19:29:28;58033;190000022806;;1699;;29;
RJ;ARARUAMA;13;Vereador;65222;GLEIBE NEVES DA COSTA;GLEIBER COSTA;PC do B;PDT / PTB / PV / PSDB / PC do B;1;Suplente;2012-10-07 19:29:28;58033;190000010813;;1699;;28;
RJ;ARARUAMA;13;Vereador;25025;ANTONIO LEONEL MARTINS LUBERIAGA;ANTONIO LEONEL;DEM;DEM / PT do B;1;Suplente;2012-10-07 19:29:28;58033;190000005080;;1699;;27;
RJ;ARARUAMA;13;Vereador;33036;VERONICA VENTURA DE SOUZA;VERÔNICA DO LANCHE;PMN;PSL / PMN;1;Suplente;2012-10-07 19:29:28;58033;190000018976;;1699;;26;
RJ;ARARUAMA;13;Vereador;14222;FLAVIA OLIVEIRA DOS SANTOS MARINHO;PIPINHA;PTB;PDT / PTB / PV / PSDB / PC do B;1;Suplente;2012-10-07 19:29:28;58033;190000010812;;1699;;26;
RJ;ARARUAMA;13;Vereador;70777;ANTONIO CARLOS GOUVEA COUTINHO;CARLINHOS DO SOM;PT do B;DEM / PT do B;1;Suplente;2012-10-07 19:29:28;58033;190000005079;;1699;;25;
RJ;ARARUAMA;13;Vereador;33961;ADENOR ALVES MACHARETE;NO DA LOTADA;PMN;PSL / PMN;1;Suplente;2012-10-07 19:29:28;58033;190000018944;;1699;;25;
RJ;ARARUAMA;13;Vereador;17555;ANA MARIA GONÇALVES MEDEIROS;PROF ANA MEDEIROS;PSL;PSL / PMN;1;Suplente;2012-10-07 19:29:28;58033;190000018947;;1699;;22;
RJ;ARARUAMA;13;Vereador;17224;ANDRE RENATO DA SILVA ALVES;DEDEIA;PSL;PSL / PMN;1;Suplente;2012-10-07 19:29:28;58033;190000018948;;1699;;22;
RJ;ARARUAMA;13;Vereador;44001;CELIO MINEIRO PIMENTA;CELINHO XIMENES;PRP;PP / PRP;1;Suplente;2012-10-07 19:29:28;58033;190000022805;;1699;;22;
RJ;ARARUAMA;13;Vereador;28769;MARCELLO PAULO DE ARAÚJO;MARCELLO;PRTB;PMDB / PSDC / PRTB / PTC / PSD;1;Suplente;2012-10-07 19:29:28;58033;190000021793;;1699;;21;
RJ;ARARUAMA;13;Vereador;65500;SERGIO LUIZ ZANATTA CABRAL DE MELLO;CABRAL;PC do B;PDT / PTB / PV / PSDB / PC do B;1;Suplente;2012-10-07 19:29:28;58033;190000010831;;1699;;21;
RJ;ARARUAMA;13;Vereador;20620;SONIA REGINA SILVA SANTOS AUGUSTO;SONIA REGINA;PSC;PSC / PSB;1;Suplente;2012-10-07 19:29:28;58033;190000021897;;1699;;21;
RJ;ARARUAMA;13;Vereador;17622;NEUZA BARBOSA DA SILVA;NEUSINHA DO OUTEIRO;PSL;PSL / PMN;1;Suplente;2012-10-07 19:29:28;58033;190000018968;;1699;;20;
RJ;ARARUAMA;13;Vereador;40100;SILVIA BARBOSA DA SILVA LIMA;SILVIA LIMA;PSB;PSC / PSB;1;Suplente;2012-10-07 19:29:28;58033;190000021895;;1699;;18;
RJ;ARARUAMA;13;Vereador;28655;CEDENIR MORENO PAULINO;CEDENIR DE PRAIA SECA;PRTB;PMDB / PSDC / PRTB / PTC / PSD;1;Suplente;2012-10-07 19:29:28;58033;190000021779;;1699;;18;
RJ;ARARUAMA;13;Vereador;40011;ROSANA NEVES DE OLIVEIRA;ROSANA NEVES;PSB;PSC / PSB;1;Suplente;2012-10-07 19:29:28;58033;190000021894;;1699;;17;
RJ;ARARUAMA;13;Vereador;22633;HERCILIA FERREIRA LIMA;HERCILIA;PR;PR / PPS / PHS;1;Suplente;2012-10-07 19:29:28;58033;190000003651;;1699;;15;
RJ;ARARUAMA;13;Vereador;17030;LIGIA LOURENCO GONCALVES;PROF LIGIA;PSL;PSL / PMN;1;Suplente;2012-10-07 19:29:28;58033;190000018961;;1699;;15;
RJ;ARARUAMA;13;Vereador;13122;ABIMAEL COSTA;ABIMAEL COSTA;PT;PRB / PT;1;Suplente;2012-10-07 19:29:28;58033;190000022570;;1699;;14;
RJ;ARARUAMA;13;Vereador;40543;PATRICIA MARY COUTINHO DE VASCONCELOS;PATRICIA MARY;PSB;PSC / PSB;1;Suplente;2012-10-07 19:29:28;58033;190000021888;;1699;;14;
RJ;ARARUAMA;13;Vereador;22458;CELSO DE FREITAS COSTA;CELSO FREITAS;PR;PR / PPS / PHS;1;Suplente;2012-10-07 19:29:28;58033;190000003646;;1699;;14;
RJ;ARARUAMA;13;Vereador;17225;ROSIMERI SOARES DA SILVA;ROSE MAIS VOCÊ;PSL;PSL / PMN;1;Suplente;2012-10-07 19:29:28;58033;190000018972;;1699;;14;
RJ;ARARUAMA;13;Vereador;11220;MARGARETE FERNANDES DA SILVA;LOIRA;PP;PP / PRP;1;Suplente;2012-10-07 19:29:28;58033;190000022821;;1699;;14;
RJ;ARARUAMA;13;Vereador;17013;MARCO ANTONIO RODRIGUES ALVES;MARQUINHO RENEGADO;PSL;PSL / PMN;1;Suplente;2012-10-07 19:29:28;58033;190000018964;;1699;;14;
RJ;ARARUAMA;13;Vereador;17665;LOURIVAL JOSE DA SILVA;LOURIVAL SILVA;PSL;PSL / PMN;1;Suplente;2012-10-07 19:29:28;58033;190000018962;;1699;;12;
RJ;ARARUAMA;13;Vereador;14567;MARIA AUXILIADORA DA SILVA;DORA GUMUCIO;PTB;PDT / PTB / PV / PSDB / PC do B;1;Suplente;2012-10-07 19:29:28;58033;190000010821;;1699;;11;
RJ;ARARUAMA;13;Vereador;15615;PAULO FERREIRA CARVALHO;BELLO;PMDB;PMDB / PSDC / PRTB / PTC / PSD;1;Suplente;2012-10-07 19:29:28;58033;190000021799;;1699;;9;
RJ;ARARUAMA;13;Vereador;40124;DULCINEA PEREIRA CAMPOS;NEA PESCADORA;PSB;PSC / PSB;1;Suplente;2012-10-07 19:29:28;58033;190000021875;;1699;;9;
RJ;ARARUAMA;13;Vereador;28028;LUIZ CLAUDIO DE OLIVEIRA;CLAUDIO OLIVEIRA;PRTB;PMDB / PSDC / PRTB / PTC / PSD;1;Suplente;2012-10-07 19:29:28;58033;190000021792;;1699;;8;
RJ;ARARUAMA;13;Vereador;13215;WANUSA ALVES DE LACERDA;WANUSA LACERDA;PT;PRB / PT;1;Suplente;2012-10-07 19:29:28;58033;190000022599;;1699;;8;
RJ;ARARUAMA;13;Vereador;55345;RICARDO JOSE CARLOS BARROSO;RICARDO BARROZO;PSD;PMDB / PSDC / PRTB / PTC / PSD;1;Suplente;2012-10-07 19:29:28;58033;190000021802;;1699;;7;
RJ;ARARUAMA;13;Vereador;15150;LUCIA HELENA DE PAIVA GUIMARÃES;LUCIA GUIMARAES;PMDB;PMDB / PSDC / PRTB / PTC / PSD;1;Suplente;2012-10-07 19:29:28;58033;190000021790;;1699;;5;
RJ;ARARUAMA;13;Vereador;17999;FABIANA MARTINS LEITE;FABIANA LEITE;PSL;PSL / PMN;1;Suplente;2012-10-07 19:29:28;58033;190000018952;;1699;;4;
RJ;ARARUAMA;13;Vereador;33123;ADRIANA CLAUDIA DE BRITO VIEIRA;ADRIANA VIEIRA;PMN;PSL / PMN;1;Suplente;2012-10-07 19:29:28;58033;190000018945;;1699;;2;
RJ;ARARUAMA;13;Vereador;17623;KELSON DE OLIVEIRA MOTA;KELSON MOTA;PSL;PSL / PMN;1;Suplente;2012-10-07 19:29:28;58033;190000018960;;1699;;2;
RJ;ARARUAMA;13;Vereador;70000;ANDREA RAMALHO DE SOUZA;ANDREA RAMALHO;PT do B;DEM / PT do B;1;Suplente;2012-10-07 19:29:28;58033;190000005078;;1699;;2;
RJ;ARARUAMA;13;Vereador;65033;ANGELA MARIA SERRALHEIRO OSORIO DE BARROS;ANGELA OSORIO;PC do B;PDT / PTB / PV / PSDB / PC do B;1;Suplente;2012-10-07 19:29:28;58033;190000010801;;1699;;2;
RJ;ARARUAMA;13;Vereador;33333;CLAUDIO LEAO BARRETO;CLAUDIO FRUTIFICAR;PMN;PSL / PMN;1;Suplente;2012-10-07 19:29:28;58033;190000018951;;1699;;2;
RJ;ARARUAMA;13;Vereador;11629;CAMILA INÁCIA DA SILVA FERREIRA;CAMILA FERREIRA;PP;PP / PRP;1;Suplente;2012-10-07 19:29:28;58033;190000022803;;1699;;1;
RJ;ARARUAMA;13;Vereador;17444;ANA CLAUDIA MARINHO DE ARAUJO CUSTODIO;ANA CLAUDIA;PSL;PSL / PMN;1;Suplente;2012-10-07 19:29:28;58033;190000018946;;1699;;1;
RJ;ARARUAMA;13;Vereador;15555;SANDRA FLORENTINO DA SILVA;SANDRINHA;PMDB;PMDB / PSDC / PRTB / PTC / PSD;1;Suplente;2012-10-07 19:29:28;58033;190000021807;;1699;;1;
RJ;ARARUAMA;13;Vereador;25024;SHIRLEY BLANCO NOVOA;SHIRLEY BLANCO;DEM;DEM / PT do B;1;Suplente;2012-10-07 19:29:28;58033;190000005107;;1699;;1;
RJ;ARARUAMA;13;Vereador;15123;LUIZ MARIO RANGEL;LUIZ RANGEL;PMDB;PMDB / PSDC / PRTB / PTC / PSD;1;Não Eleito;2012-10-07 19:29:28;58033;190000021791;;1699;;0;
RJ;ARARUAMA;13;Vereador;55333;LEILA TOMAZINHO DE LACERDA DUMARDE;LEILA TOMAZINHO;PSD;PMDB / PSDC / PRTB / PTC / PSD;1;Não Eleito;2012-10-07 19:29:28;58033;190000021789;;1699;;0;
RJ;ARARUAMA;13;Vereador;25888;OLGA DE OLIVEIRA AGUIAR;OLGA AGUIAR;DEM;DEM / PT do B;1;Suplente;2012-10-07 19:29:28;58033;190000028424;;1699;;0;
RJ;ARARUAMA;13;Vereador;15456;MARIANNEA LARA LEAL;LARA;PMDB;PMDB / PSDC / PRTB / PTC / PSD;1;Não Eleito;2012-10-07 19:29:28;58033;190000021795;;1699;;0;
RJ;ARARUAMA;13;Vereador;17000;ZERI JOSE FARIAS;ZERI;PSL;PSL / PMN;1;Não Eleito;2012-10-07 19:29:28;58033;190000018977;;1699;;0;
RJ;ARARUAMA;13;Vereador;27161;MARCOS PAULO DO NASCIMENTO LUQUEZ MARTINS;MARCOS LUQUEZ;PSDC;PMDB / PSDC / PRTB / PTC / PSD;1;Não Eleito;2012-10-07 19:29:28;58033;190000021794;;1699;;0;
RJ;ARARUAMA;13;Vereador;11621;ISA CRISTIANE SANTOS RAMOS DUTRA;ISA DUTRA;PP;PP / PRP;1;Suplente;2012-10-07 19:29:28;58033;190000022807;;1699;;0;
RJ;ARARUAMA;13;Vereador;15600;ROSALBA ALVES MESQUITA;ROSALBA;PMDB;PMDB / PSDC / PRTB / PTC / PSD;1;Suplente;2012-10-07 19:29:28;58033;190000021804;;1699;;0;
RJ;ARARUAMA;13;Vereador;44123;LUIZ RIBEIRO GOMES;LUIZ RIBEIRO;PRP;PP / PRP;1;Suplente;2012-10-07 19:29:28;58033;190000022817;;1699;;0;
RJ;ARARUAMA;13;Vereador;17333;JACELINE SOUZA DE MENDONÇA;JACELINE;PSL;PSL / PMN;1;Suplente;2012-10-07 19:29:28;58033;190000018955;;1699;;0;
RJ;ARARUAMA;13;Vereador;28888;HUEMERSON PINTO GOMES;HUEMERSON PINTO;PRTB;PMDB / PSDC / PRTB / PTC / PSD;1;Não Eleito;2012-10-07 19:29:28;58033;190000021783;;1699;;0;
RJ;ARARUAMA;13;Vereador;13688;FERNANDA HAENSEL DA COSTA E SILVA;FERNANDA HAENSEL;PT;PRB / PT;1;Suplente;2012-10-07 19:29:28;58033;190000022583;;1699;;0;
RJ;AREAL;11;Prefeito;22;WALDETH BRASIEL RINALDI;WALDETH BRASIEL;PR;PRB / PDT / PTB / PTN / PR / DEM / PTC / PSB / PSDB / PT do B;1;Eleito;2012-10-07 18:46:09;58220;190000008713;;1699;;3661;
RJ;AREAL;11;Prefeito;15;GERALDO DA CRUZ ALVES;GERALDO ALVES DA QUITANDA;PMDB;PP / PMDB / PSC / PHS / PSD / PC do B;1;Não Eleito;2012-10-07 18:46:09;58220;190000024536;;1699;;3541;
RJ;AREAL;11;Prefeito;13;JOSÉ DE ARAUJO ARRUDA;ARAUJO;PT;PT;1;Não Eleito;2012-10-07 18:46:09;58220;190000016143;;1699;;488;
RJ;AREAL;13;Vereador;22777;MARIA JOSÉ GOMES DE SOUZA;ZEZÉ;PR;PR / DEM;1;Eleito;2012-10-07 18:46:29;58220;190000008528;;1699;;388;
RJ;AREAL;13;Vereador;11666;ALVARO LIMA DE FREITAS;ALVARO MAT, DE CONSTRUÇÃO;PP;PP / PMDB;1;Eleito;2012-10-07 18:46:29;58220;190000024593;;1699;;301;
RJ;AREAL;13;Vereador;20123;ANDERSON DE ALMEIDA MARCELINO;ANDERSON MARCELINO;PSC;PSC / PHS / PSD / PC do B;1;Eleito;2012-10-07 18:46:29;58220;190000024481;;1699;;298;
RJ;AREAL;13;Vereador;19222;MARCOS ROBERTO DE PAULA;MARQUINHO DA SAÚDE;PTN;PDT / PTN;1;Eleito;2012-10-07 18:46:29;58220;190000008285;;1699;;268;
RJ;AREAL;13;Vereador;15666;MARCIO COSTA LIMA;MARCIO LIMA;PMDB;PP / PMDB;1;Eleito;2012-10-07 18:46:29;58220;190000024602;;1699;;265;
RJ;AREAL;13;Vereador;10555;ITAMAR MEDINA MACHADO;ITAMAR DA AMBULÂNCIA;PRB;PRB / PSDB / PT do B;1;Eleito;2012-10-07 18:46:29;58220;190000008432;;1699;;262;
RJ;AREAL;13;Vereador;10650;JOSÉ LUIS SANTANA DE MELLO;SANTANA DA VERDURA;PRB;PRB / PSDB / PT do B;1;Suplente;2012-10-07 18:46:29;58220;190000008434;;1699;;245;
RJ;AREAL;13;Vereador;25625;MARCELO PIPA DA COSTA;MARCELO PIPA;DEM;PR / DEM;1;Eleito;2012-10-07 18:46:29;58220;190000008526;;1699;;237;
RJ;AREAL;13;Vereador;11456;GILVAN LOUZADA TORRÃO;GILVAN CARTEIRO;PP;PP / PMDB;1;Suplente;2012-10-07 18:46:29;58220;190000024600;;1699;;208;
RJ;AREAL;13;Vereador;40000;VANESSA NEVES SANTINON;VANESSA SANTINON;PSB;PTB / PTC / PSB;1;Eleito;2012-10-07 18:46:29;58220;190000008200;;1699;;199;
RJ;AREAL;13;Vereador;31022;GUSTAVO VIEIRA CAMPOS;GUSTAVO CAMPOS;PHS;PSC / PHS / PSD / PC do B;1;Suplente;2012-10-07 18:46:29;58220;190000024489;;1699;;198;
RJ;AREAL;13;Vereador;19123;DENILSON DA SILVA;DEDEU;PTN;PDT / PTN;1;Suplente;2012-10-07 18:46:29;58220;190000008276;;1699;;192;
RJ;AREAL;13;Vereador;22222;JULIO CESAR ESTEVES;JULIO GALDINO;PR;PR / DEM;1;Suplente;2012-10-07 18:46:29;58220;190000008524;;1699;;189;
RJ;AREAL;13;Vereador;19456;LUIZ ANTÔNIO DA PENHA REIS;DUGA;PTN;PDT / PTN;1;Suplente;2012-10-07 18:46:29;58220;190000008283;;1699;;185;
RJ;AREAL;13;Vereador;14444;LUIS AURÉLIO ZIMBRÃO RIBEIRO;LUIS DA PAPELARIA;PTB;PTB / PTC / PSB;1;Eleito;2012-10-07 18:46:29;58220;190000008194;;1699;;181;
RJ;AREAL;13;Vereador;14123;CLAUDIO ROGÉRIO DE LOURENÇO;CLAUDINHO LOURENÇO;PTB;PTB / PTC / PSB;1;Suplente;2012-10-07 18:46:29;58220;190000008184;;1699;;173;
RJ;AREAL;13;Vereador;14000;JONATAN DE SOUZA FERNANDES;JHONATAN BANANEIRA;PTB;PTB / PTC / PSB;1;Suplente;2012-10-07 18:46:29;58220;190000008190;;1699;;162;
RJ;AREAL;13;Vereador;40444;DANILO GOUVEA DOS SANTOS;DANILO;PSB;PTB / PTC / PSB;1;Suplente;2012-10-07 18:46:29;58220;190000008188;;1699;;153;
RJ;AREAL;13;Vereador;10619;JOSE ORESTES GONÇALVES DINIZ;JUCA DINIZ;PRB;PRB / PSDB / PT do B;1;Suplente;2012-10-07 18:46:29;58220;190000008433;;1699;;150;
RJ;AREAL;13;Vereador;10123;VALTER LUIS RODRIGUES FERREIRA;VALTER LUIS;PRB;PRB / PSDB / PT do B;1;Suplente;2012-10-07 18:46:29;58220;190000008443;;1699;;148;
RJ;AREAL;13;Vereador;15015;WALLACE SANTOS MACHADO;WALLACE ANJINHO;PMDB;PP / PMDB;1;Suplente;2012-10-07 18:46:29;58220;190000024607;;1699;;146;
RJ;AREAL;13;Vereador;12345;LUIS FELIPE RABELO BARROS;FILIPINHO;PDT;PDT / PTN;1;Suplente;2012-10-07 18:46:29;58220;190000008282;;1699;;146;
RJ;AREAL;13;Vereador;31001;ALEXSANDER DE MELO COSTA;ALEX TORÃO;PHS;PSC / PHS / PSD / PC do B;1;Suplente;2012-10-07 18:46:29;58220;190000024480;;1699;;119;
RJ;AREAL;13;Vereador;14639;RODOLPHO ROUX LIMA;RODOLPHO DO LILINHO;PTB;PTB / PTC / PSB;1;Suplente;2012-10-07 18:46:29;58220;190000008199;;1699;;115;
RJ;AREAL;13;Vereador;15123;MARCOS ANTONIO RIBEIRO;MARQUINHO CARISTIA;PMDB;PP / PMDB;1;Suplente;2012-10-07 18:46:29;58220;190000024603;;1699;;114;
RJ;AREAL;13;Vereador;25678;IONE DA SILVA OLIVEIRA;IONE;DEM;PR / DEM;1;Suplente;2012-10-07 18:46:29;58220;190000008519;;1699;;108;
RJ;AREAL;13;Vereador;22333;VALDIMAR DE PAULA LIMA;KIM;PR;PR / DEM;1;Suplente;2012-10-07 18:46:29;58220;190000008532;;1699;;107;
RJ;AREAL;13;Vereador;40123;LUCAS RIBEIRO DE OLIVEIRA;LUCAS OLIVEIRA;PSB;PTB / PTC / PSB;1;Suplente;2012-10-07 18:46:29;58220;190000008192;;1699;;100;
RJ;AREAL;13;Vereador;11333;ANDRE LUIZ DA SILVA;ANDRE GUARDA;PP;PP / PMDB;1;Suplente;2012-10-07 18:46:29;58220;190000024594;;1699;;86;
RJ;AREAL;13;Vereador;19111;LUIS CARLOS DE SOUZA;LUIS CARLOS SHOW;PTN;PDT / PTN;1;Suplente;2012-10-07 18:46:29;58220;190000008281;;1699;;85;
RJ;AREAL;13;Vereador;25123;LEONARDO RIVELLO RODRIGUES;LÉO DA ÁGUA;DEM;PR / DEM;1;Suplente;2012-10-07 18:46:29;58220;190000008525;;1699;;78;
RJ;AREAL;13;Vereador;14333;CLEBER DE MELLO ZARATTINI;CLEBER ZARATTINI;PTB;PTB / PTC / PSB;1;Suplente;2012-10-07 18:46:29;58220;190000008185;;1699;;72;
